image,label
train/train/0232.png,0
train/train/0210.png,0
train/train/0174.png,0
train/train/0239.png,0
train/train/0041.png,0
train/train/0215.png,0
train/train/0075.png,0
train/train/0073.png,0
train/train/0464.png,0
train/train/0090.png,0
train/train/0471.png,0
train/train/0266.png,0
train/train/0355.png,0
train/train/0017.png,0
train/train/0245.png,0
train/train/0349.png,0
train/train/0044.png,0
train/train/0462.png,0
train/train/0459.png,0
train/train/0043.png,0
train/train/0431.png,0
train/train/0011.png,0
train/train/0482.png,0
train/train/0184.png,0
train/train/0447.png,0
train/train/0157.png,0
train/train/0358.png,0
train/train/0427.png,0
train/train/0049.png,0
train/train/0325.png,0
train/train/0478.png,0
train/train/0213.png,0
train/train/0151.png,0
train/train/0487.png,0
train/train/0330.png,0
train/train/0331.png,0
train/train/0323.png,0
train/train/0083.png,0
train/train/0455.png,0
train/train/0209.png,0
train/train/0226.png,0
train/train/0116.png,0
train/train/0260.png,0
train/train/0430.png,0
train/train/0002.png,0
train/train/0112.png,0
train/train/0374.png,0
train/train/0454.png,0
train/train/0419.png,0
train/train/0445.png,0
train/train/0125.png,0
train/train/0102.png,0
train/train/0414.png,0
train/train/0363.png,0
train/train/0448.png,0
train/train/0019.png,0
train/train/0338.png,0
train/train/0132.png,0
train/train/0080.png,0
train/train/0481.png,0
train/train/0402.png,0
train/train/0203.png,0
train/train/0031.png,0
train/train/0053.png,0
train/train/0243.png,0
train/train/0091.png,0
train/train/0453.png,0
train/train/0134.png,0
train/train/0003.png,0
train/train/0316.png,0
train/train/0283.png,0
train/train/0077.png,0
train/train/0296.png,0
train/train/0382.png,0
train/train/0489.png,0
train/train/0300.png,0
train/train/0293.png,0
train/train/0359.png,0
train/train/0408.png,0
train/train/0146.png,0
train/train/0007.png,0
train/train/0098.png,0
train/train/0500.png,0
train/train/0390.png,0
train/train/0015.png,0
train/train/0012.png,0
train/train/0058.png,0
train/train/0056.png,0
train/train/0052.png,0
train/train/0176.png,0
train/train/0087.png,0
train/train/0233.png,0
train/train/0106.png,0
train/train/0361.png,0
train/train/0474.png,0
train/train/0057.png,0
train/train/0082.png,0
train/train/0451.png,0
train/train/0181.png,0
train/train/0141.png,0
train/train/0366.png,0
train/train/0466.png,0
train/train/0308.png,0
train/train/0164.png,0
train/train/0375.png,0
train/train/0389.png,0
train/train/0384.png,0
train/train/0391.png,0
train/train/0287.png,0
train/train/0472.png,0
train/train/0195.png,0
train/train/0013.png,0
train/train/0227.png,0
train/train/0281.png,0
train/train/0499.png,0
train/train/0194.png,0
train/train/0365.png,0
train/train/0373.png,0
train/train/0377.png,0
train/train/0168.png,0
train/train/0386.png,0
train/train/0441.png,0
train/train/0438.png,0
train/train/0343.png,0
train/train/0473.png,0
train/train/0469.png,0
train/train/0069.png,0
train/train/0061.png,0
train/train/0352.png,0
train/train/0088.png,0
train/train/0329.png,0
train/train/0021.png,0
train/train/0460.png,0
train/train/0432.png,0
train/train/0317.png,0
train/train/0297.png,0
train/train/0396.png,0
train/train/0272.png,0
train/train/0446.png,0
train/train/0172.png,0
train/train/0023.png,0
train/train/0010.png,0
train/train/0042.png,0
train/train/0206.png,0
train/train/0072.png,0
train/train/0118.png,0
train/train/0192.png,0
train/train/0421.png,0
train/train/0045.png,0
train/train/0104.png,0
train/train/0313.png,0
train/train/0237.png,0
train/train/0424.png,0
train/train/0410.png,0
train/train/0271.png,0
train/train/0476.png,0
train/train/0059.png,0
train/train/0344.png,0
train/train/0298.png,0
train/train/0404.png,0
train/train/0004.png,0
train/train/0149.png,0
train/train/0216.png,0
train/train/0115.png,0
train/train/0498.png,0
train/train/0257.png,0
train/train/0341.png,0
train/train/0008.png,0
train/train/0235.png,0
train/train/0006.png,0
train/train/0223.png,0
train/train/0153.png,0
train/train/0097.png,0
train/train/0145.png,0
train/train/0100.png,0
train/train/0025.png,0
train/train/0399.png,0
train/train/0435.png,0
train/train/0326.png,0
train/train/0224.png,0
train/train/0016.png,0
train/train/0240.png,0
train/train/0387.png,0
train/train/0026.png,0
train/train/0497.png,0
train/train/0020.png,0
train/train/0277.png,0
train/train/0295.png,0
train/train/0273.png,0
train/train/0193.png,0
train/train/0357.png,0
train/train/0202.png,0
train/train/0071.png,0
train/train/0120.png,0
train/train/0483.png,0
train/train/0425.png,0
train/train/0246.png,0
train/train/0263.png,0
train/train/0407.png,0
train/train/0242.png,0
train/train/0189.png,0
train/train/0067.png,0
train/train/0411.png,0
train/train/0198.png,0
train/train/0155.png,0
train/train/0162.png,0
train/train/0113.png,0
train/train/0401.png,0
train/train/0133.png,0
train/train/0196.png,0
train/train/0085.png,0
train/train/0197.png,0
train/train/0259.png,0
train/train/0201.png,0
train/train/0340.png,0
train/train/0131.png,0
train/train/0094.png,0
train/train/0065.png,0
train/train/0122.png,0
train/train/0312.png,0
train/train/0412.png,0
train/train/0465.png,0
train/train/0159.png,0
train/train/0093.png,0
train/train/0413.png,0
train/train/0086.png,0
train/train/0372.png,0
train/train/0130.png,0
train/train/0493.png,0
train/train/0108.png,0
train/train/0302.png,0
train/train/0038.png,0
train/train/0282.png,0
train/train/0234.png,0
train/train/0496.png,0
train/train/0264.png,0
train/train/0437.png,0
train/train/0225.png,0
train/train/0214.png,0
train/train/0109.png,0
train/train/0144.png,0
train/train/0457.png,0
train/train/0290.png,0
train/train/0187.png,0
train/train/0376.png,0
train/train/0139.png,0
train/train/0436.png,0
train/train/0222.png,0
train/train/0378.png,0
train/train/0278.png,0
train/train/0449.png,0
train/train/0334.png,0
train/train/0054.png,0
train/train/0084.png,0
train/train/0039.png,0
train/train/0422.png,0
train/train/0238.png,0
train/train/0397.png,0
train/train/0470.png,0
train/train/0250.png,0
train/train/0173.png,0
train/train/0229.png,0
train/train/0439.png,0
train/train/0182.png,0
train/train/0261.png,0
train/train/0247.png,0
train/train/0169.png,0
train/train/0400.png,0
train/train/0255.png,0
train/train/0095.png,0
train/train/0284.png,0
train/train/0434.png,0
train/train/0484.png,0
train/train/0055.png,0
train/train/0252.png,0
train/train/0034.png,0
train/train/0322.png,0
train/train/0342.png,0
train/train/0066.png,0
train/train/0380.png,0
train/train/0444.png,0
train/train/0385.png,0
train/train/0381.png,0
train/train/0292.png,0
train/train/0339.png,0
train/train/0268.png,0
train/train/0129.png,0
train/train/0124.png,0
train/train/0426.png,0
train/train/0275.png,0
train/train/0405.png,0
train/train/0186.png,0
train/train/0362.png,0
train/train/0188.png,0
train/train/0191.png,0
train/train/0200.png,0
train/train/0488.png,0
train/train/0032.png,0
train/train/0178.png,0
train/train/0136.png,0
train/train/0001.png,0
train/train/0128.png,0
train/train/0060.png,0
train/train/0306.png,0
train/train/0490.png,0
train/train/0367.png,0
train/train/0040.png,0
train/train/0360.png,0
train/train/0335.png,0
train/train/0354.png,0
train/train/0079.png,0
train/train/0371.png,0
train/train/0117.png,0
train/train/0244.png,0
train/train/0241.png,0
train/train/0463.png,0
train/train/0310.png,0
train/train/0320.png,0
train/train/0333.png,0
train/train/0403.png,0
train/train/0409.png,0
train/train/0046.png,0
train/train/0030.png,0
train/train/0485.png,0
train/train/0177.png,0
train/train/0218.png,0
train/train/0450.png,0
train/train/0416.png,0
train/train/0047.png,0
train/train/0269.png,0
train/train/0368.png,0
train/train/0324.png,0
train/train/0147.png,0
train/train/0270.png,0
train/train/0398.png,0
train/train/0143.png,0
train/train/0417.png,0
train/train/0337.png,0
train/train/0477.png,0
train/train/0138.png,0
train/train/0443.png,0
train/train/0018.png,0
train/train/0315.png,0
train/train/0126.png,0
train/train/0418.png,0
train/train/0486.png,0
train/train/0027.png,0
train/train/0119.png,0
train/train/0256.png,0
train/train/0353.png,0
train/train/0078.png,0
train/train/0175.png,0
train/train/0336.png,0
train/train/0440.png,0
train/train/0211.png,0
train/train/0140.png,0
train/train/0258.png,0
train/train/0170.png,0
train/train/0433.png,0
train/train/0236.png,0
train/train/0345.png,0
train/train/0099.png,0
train/train/0467.png,0
train/train/0394.png,0
train/train/0274.png,0
train/train/0179.png,0
train/train/0062.png,0
train/train/0014.png,0
train/train/0442.png,0
